station,date,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX,country,latitude,longitude,elevation,location,geometry
IN023160900,2005-01-01T00:00:00,,,,316.0,83.0,,,106.0,,,,,,83.4,GH,30.317,78.033,682.0,DEHRADUN                               42111,POINT (8686593.825071516 3522797.3052539323)
IN023160900,2006-01-01T00:00:00,,,,343.0,104.0,,,100.0,,,,,,84.6,GH,30.317,78.033,682.0,DEHRADUN                               42111,POINT (8686593.825071516 3522797.3052539323)
IN023160900,2008-01-01T00:00:00,,,,329.0,80.0,,,102.0,,,,,,83.9,GH,30.317,78.033,682.0,DEHRADUN                               42111,POINT (8686593.825071516 3522797.3052539323)
IN023160900,2010-01-01T00:00:00,,,,348.0,127.0,,,106.0,,,,,,86.5,GH,30.317,78.033,682.0,DEHRADUN                               42111,POINT (8686593.825071516 3522797.3052539323)
IN023160900,2012-01-01T00:00:00,,,,331.0,126.0,,,110.0,,,,,,85.5,GH,30.317,78.033,682.0,DEHRADUN                               42111,POINT (8686593.825071516 3522797.3052539323)
IN023160900,2013-01-01T00:00:00,,,,338.0,100.0,,,105.0,,,,,,84.5,GH,30.317,78.033,682.0,DEHRADUN                               42111,POINT (8686593.825071516 3522797.3052539323)
IN023160900,2015-01-01T00:00:00,,,,336.0,117.0,,,105.0,,,,,,84.8,GH,30.317,78.033,682.0,DEHRADUN                               42111,POINT (8686593.825071516 3522797.3052539323)
IS000002011,1995-01-01T00:00:00,24.0,2.0,0.0,227.0,4.0,46.0,1.76,96.0,,,,12.39,68.1,75.1,GH,32.1,34.7831,3.0,TEL AVIV READING,POINT (3872036.9802115136 3753740.5547177964)
IS000002011,1996-01-01T00:00:00,42.0,6.0,0.0,245.0,3.0,42.0,2.13,95.0,928.0,,,20.44,69.5,75.8,GH,32.1,34.7831,3.0,TEL AVIV READING,POINT (3872036.9802115136 3753740.5547177964)
IS000002011,1997-01-01T00:00:00,39.0,8.0,0.0,235.0,1.0,37.0,2.8,91.0,930.0,,,25.99,68.3,74.5,GH,32.1,34.7831,3.0,TEL AVIV READING,POINT (3872036.9802115136 3753740.5547177964)
IS000002011,1998-01-01T00:00:00,31.0,2.0,0.0,251.0,23.0,39.0,1.6,98.0,751.0,,,14.62,70.1,76.7,GH,32.1,34.7831,3.0,TEL AVIV READING,POINT (3872036.9802115136 3753740.5547177964)
IS000002011,1999-01-01T00:00:00,,,,,,,,,595.0,,,,,,GH,32.1,34.7831,3.0,TEL AVIV READING,POINT (3872036.9802115136 3753740.5547177964)
IS000004640,1995-01-01T00:00:00,31.0,3.0,1.0,188.0,29.0,31.0,3.36,101.0,2873.0,,,17.82,61.9,69.9,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,1996-01-01T00:00:00,45.0,8.0,1.0,182.0,27.0,31.0,1.65,101.0,2805.0,,,26.0,62.2,69.8,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,1997-01-01T00:00:00,54.0,9.0,7.0,179.0,19.0,27.0,3.35,96.0,2794.0,,,35.17,60.9,68.5,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,1998-01-01T00:00:00,42.0,8.0,3.0,204.0,40.0,28.0,1.4,102.0,2720.0,,,22.75,63.3,71.1,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,1999-01-01T00:00:00,25.0,5.0,0.0,203.0,16.0,34.0,1.7,97.0,2102.0,,,15.89,63.3,71.3,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2000-01-01T00:00:00,44.0,9.0,6.0,188.0,28.0,28.0,2.75,102.0,2521.0,,,30.15,61.8,69.7,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2001-01-01T00:00:00,37.0,4.0,0.0,200.0,36.0,32.0,1.68,98.0,2296.0,,,19.3,63.1,71.3,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2002-01-01T00:00:00,47.0,10.0,2.0,195.0,24.0,29.0,3.12,102.0,2569.0,,,32.68,62.3,70.2,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2003-01-01T00:00:00,58.0,15.0,4.0,197.0,9.0,30.0,2.29,96.0,2675.0,,,37.37,61.9,69.5,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2004-01-01T00:00:00,37.0,8.0,6.0,212.0,19.0,28.0,3.67,97.0,2564.0,,,29.44,62.1,70.3,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2005-01-01T00:00:00,39.0,7.0,5.0,193.0,20.0,31.0,2.52,94.0,2582.0,,,22.86,62.0,69.6,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2006-01-01T00:00:00,40.0,4.0,,,,,1.71,,2454.0,,,20.32,,,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2007-01-01T00:00:00,36.0,8.0,0.0,196.0,24.0,33.0,2.47,99.0,,,,25.37,62.5,70.0,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2008-01-01T00:00:00,36.0,3.0,,200.0,27.0,,1.75,96.0,,,,18.04,,71.1,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2009-01-01T00:00:00,47.0,9.0,2.0,185.0,19.0,31.0,2.8,94.0,2412.0,,,30.74,62.8,70.2,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2010-01-01T00:00:00,24.0,6.0,2.0,233.0,39.0,31.0,3.87,105.0,1955.0,,,19.34,66.2,74.1,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2011-01-01T00:00:00,52.0,9.0,0.0,172.0,9.0,34.0,1.69,97.0,2164.0,,,29.21,61.1,68.2,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2012-01-01T00:00:00,58.0,8.0,3.0,206.0,22.0,30.0,2.68,101.0,2847.0,,,36.57,63.0,70.2,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2013-01-01T00:00:00,37.0,9.0,,198.0,4.0,,4.44,93.0,2222.0,,,28.01,,69.8,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2014-01-01T00:00:00,28.0,4.0,0.0,210.0,16.0,33.0,1.28,99.0,,,,16.9,63.4,71.5,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2015-01-01T00:00:00,40.0,9.0,8.0,195.0,37.0,24.0,2.17,103.0,2383.0,,,23.8,63.1,70.9,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2016-01-01T00:00:00,31.0,6.0,,,,,3.61,,2119.0,,,21.96,,,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2018-01-01T00:00:00,31.0,10.0,,,,,2.67,,,,,25.94,,,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000004640,2019-01-01T00:00:00,1.0,0.0,,185.0,22.0,,0.41,98.0,,,,0.41,,70.4,GH,32.9667,35.5,934.0,HAR KENAAN                             40153,POINT (3951841.9231612114 3867635.405992926)
IS000006771,1995-01-01T00:00:00,24.0,1.0,0.0,203.0,22.0,33.0,1.48,99.0,2144.0,,,10.42,64.1,71.8,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,1996-01-01T00:00:00,31.0,7.0,0.0,201.0,22.0,33.0,3.52,101.0,2067.0,,,20.17,64.3,72.0,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,1997-01-01T00:00:00,46.0,6.0,1.0,194.0,13.0,32.0,3.0,95.0,2085.0,,,25.7,63.1,70.4,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,1998-01-01T00:00:00,25.0,3.0,2.0,221.0,40.0,30.0,1.65,101.0,1926.0,,,12.8,65.4,73.1,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,1999-01-01T00:00:00,18.0,1.0,0.0,220.0,17.0,39.0,1.44,97.0,1528.0,,,8.78,65.5,73.1,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2000-01-01T00:00:00,37.0,6.0,,,,,2.29,,,,,21.7,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2001-01-01T00:00:00,30.0,6.0,,,,,3.01,,,,,21.24,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2002-01-01T00:00:00,37.0,5.0,,,,,2.84,,,,,25.2,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2003-01-01T00:00:00,44.0,9.0,,,,,3.52,,,,,29.72,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2004-01-01T00:00:00,32.0,4.0,,,,,1.94,,,,,16.91,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2005-01-01T00:00:00,32.0,10.0,,,,,2.08,,,,,22.13,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2006-01-01T00:00:00,30.0,2.0,,,,,4.41,,,,,18.61,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2007-01-01T00:00:00,30.0,9.0,,,,,1.43,,,,,19.63,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2008-01-01T00:00:00,27.0,3.0,,,,,2.95,,,,,14.35,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2009-01-01T00:00:00,26.0,6.0,,,,,2.01,,,,,16.83,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2010-01-01T00:00:00,19.0,8.0,,,,,3.13,,,,,17.85,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2011-01-01T00:00:00,33.0,4.0,,,,,1.76,,,,,16.05,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2012-01-01T00:00:00,36.0,6.0,,,,,2.99,,,,,24.26,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2013-01-01T00:00:00,26.0,8.0,,,,,3.5,,,,,25.71,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
IS000006771,2014-01-01T00:00:00,25.0,6.0,,,,,3.05,,,,,16.28,,,GH,31.7667,35.2167,815.0,JERUSALEM CENTRAL,POINT (3920305.1114194775 3710232.576622066)
ISE00105694,1995-01-01T00:00:00,24.0,3.0,0.0,244.0,21.0,38.0,1.48,98.0,1272.0,,,13.53,67.1,77.0,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,1996-01-01T00:00:00,42.0,5.0,0.0,262.0,20.0,38.0,2.79,107.0,1179.0,,,19.74,68.2,77.7,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,1997-01-01T00:00:00,42.0,5.0,1.0,247.0,17.0,31.0,1.48,100.0,1179.0,,,22.41,67.1,76.7,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,1998-01-01T00:00:00,33.0,3.0,0.0,271.0,69.0,36.0,1.19,102.0,959.0,,,13.68,69.3,79.2,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,1999-01-01T00:00:00,19.0,3.0,0.0,273.0,34.0,35.0,2.59,107.0,823.0,,,11.52,69.0,79.0,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2000-01-01T00:00:00,29.0,9.0,0.0,253.0,33.0,36.0,3.42,99.0,1148.0,,,25.96,67.8,77.5,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2001-01-01T00:00:00,36.0,3.0,0.0,279.0,41.0,35.0,2.96,103.0,892.0,,,19.96,69.1,78.9,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2002-01-01T00:00:00,37.0,5.0,0.0,269.0,48.0,37.0,2.8,100.0,1013.0,,,21.97,68.9,78.5,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2003-01-01T00:00:00,40.0,10.0,,255.0,26.0,,2.21,108.0,,,,26.41,,77.8,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2004-01-01T00:00:00,30.0,4.0,0.0,262.0,24.0,36.0,1.27,105.0,1003.0,,,16.98,68.2,78.0,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2005-01-01T00:00:00,,,0.0,276.0,22.0,37.0,,97.0,1121.0,,,,68.3,77.7,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2006-01-01T00:00:00,40.0,5.0,0.0,271.0,26.0,35.0,2.81,98.0,884.0,,,20.71,68.3,77.5,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2007-01-01T00:00:00,25.0,5.0,0.0,262.0,40.0,35.0,2.02,104.0,1145.0,,,16.3,69.1,78.3,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2008-01-01T00:00:00,29.0,5.0,4.0,282.0,28.0,29.0,2.44,104.0,1039.0,,,16.67,69.1,78.7,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2009-01-01T00:00:00,27.0,6.0,0.0,280.0,50.0,36.0,1.63,101.0,824.0,,,17.62,69.7,79.1,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2010-01-01T00:00:00,19.0,2.0,0.0,316.0,78.0,36.0,3.31,107.0,520.0,,,13.46,71.9,81.5,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2011-01-01T00:00:00,40.0,3.0,0.0,266.0,54.0,40.0,1.37,102.0,612.0,,,20.79,69.5,78.8,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2012-01-01T00:00:00,40.0,6.0,0.0,278.0,85.0,36.0,1.5,101.0,1090.0,,,20.49,70.4,79.6,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2013-01-01T00:00:00,29.0,8.0,0.0,291.0,57.0,34.0,3.34,102.0,556.0,,,25.76,70.3,80.0,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2014-01-01T00:00:00,24.0,5.0,0.0,292.0,52.0,38.0,2.64,106.0,831.0,,,17.43,70.1,79.9,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2015-01-01T00:00:00,42.0,8.0,0.0,268.0,74.0,34.0,2.3,108.0,885.0,,,26.46,70.0,79.2,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2016-01-01T00:00:00,32.0,5.0,0.0,284.0,68.0,33.0,2.96,105.0,807.0,,,19.58,70.4,80.1,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2017-01-01T00:00:00,25.0,1.0,,276.0,63.0,,1.22,101.0,970.0,,,8.92,,79.1,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2018-01-01T00:00:00,24.0,2.0,0.0,293.0,81.0,41.0,1.29,107.0,,,,12.63,71.2,80.5,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
ISE00105694,2019-01-01T00:00:00,0.0,0.0,0.0,244.0,57.0,38.0,0.0,110.0,,,,0.0,69.5,79.3,GH,32.0,34.7994,30.0,BET DAGAN                              40179,POINT (3873851.487911444 3740670.113582095)
