Continent,Region/Country,Product,Variable,Year,Unit,Quantity,Quantity (gallons),Code,Country
Asia,Afghanistan,Wine,Consumption,2018.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Imports,2018.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Production,2018.0,1000 hl,0.0,0.0,AF,Afghanistan
Asia,Afghanistan,Wine,Consumption,2019.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Imports,2019.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Production,2019.0,1000 hl,0.0,0.0,AF,Afghanistan
Asia,Afghanistan,Wine,Consumption,2020.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Imports,2020.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Production,2020.0,1000 hl,0.0,0.0,AF,Afghanistan
Asia,Afghanistan,Wine,Consumption,2021.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Imports,2021.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Production,2021.0,1000 hl,0.0,0.0,AF,Afghanistan
Asia,Afghanistan,Wine,Consumption,2022.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Imports,2022.0,1000 hl,1.0,26417.0,AF,Afghanistan
Asia,Afghanistan,Wine,Production,2022.0,1000 hl,0.0,0.0,AF,Afghanistan
Africa,Algeria,Wine,Consumption,1995.0,1000 hl,243.0,6419380.0,AG,Algeria
Africa,Algeria,Wine,Exports,1995.0,1000 hl,128.0,3381402.0,AG,Algeria
Africa,Algeria,Wine,Imports,1995.0,1000 hl,1.0,26417.0,AG,Algeria
Africa,Algeria,Wine,Production,1995.0,1000 hl,571.0,15084221.0,AG,Algeria
Africa,Algeria,Wine,Consumption,1996.0,1000 hl,250.0,6604300.0,AG,Algeria
Africa,Algeria,Wine,Exports,1996.0,1000 hl,195.0,5151354.0,AG,Algeria
Africa,Algeria,Wine,Imports,1996.0,1000 hl,0.0,0.0,AG,Algeria
Africa,Algeria,Wine,Production,1996.0,1000 hl,392.0,10355542.0,AG,Algeria
Africa,Algeria,Wine,Consumption,1997.0,1000 hl,195.0,5151354.0,AG,Algeria
Africa,Algeria,Wine,Exports,1997.0,1000 hl,61.0,1611449.0,AG,Algeria
Africa,Algeria,Wine,Imports,1997.0,1000 hl,0.0,0.0,AG,Algeria
Africa,Algeria,Wine,Production,1997.0,1000 hl,357.0,9430940.0,AG,Algeria
Africa,Algeria,Wine,Consumption,1998.0,1000 hl,200.0,5283440.0,AG,Algeria
Africa,Algeria,Wine,Exports,1998.0,1000 hl,40.0,1056688.0,AG,Algeria
Africa,Algeria,Wine,Imports,1998.0,1000 hl,0.0,0.0,AG,Algeria
Africa,Algeria,Wine,Production,1998.0,1000 hl,360.0,9510192.0,AG,Algeria
Africa,Algeria,Wine,Consumption,1999.0,1000 hl,247.0,6525048.0,AG,Algeria
Africa,Algeria,Wine,Exports,1999.0,1000 hl,26.0,686847.0,AG,Algeria
Africa,Algeria,Wine,Imports,1999.0,1000 hl,55.0,1452946.0,AG,Algeria
Africa,Algeria,Wine,Production,1999.0,1000 hl,422.0,11148058.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2000.0,1000 hl,225.0,5943870.0,AG,Algeria
Africa,Algeria,Wine,Exports,2000.0,1000 hl,55.0,1452946.0,AG,Algeria
Africa,Algeria,Wine,Imports,2000.0,1000 hl,3.0,79252.0,AG,Algeria
Africa,Algeria,Wine,Production,2000.0,1000 hl,424.0,11200893.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2001.0,1000 hl,203.0,5362692.0,AG,Algeria
Africa,Algeria,Wine,Exports,2001.0,1000 hl,29.0,766099.0,AG,Algeria
Africa,Algeria,Wine,Imports,2001.0,1000 hl,8.0,211338.0,AG,Algeria
Africa,Algeria,Wine,Production,2001.0,1000 hl,420.0,11095224.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2002.0,1000 hl,320.0,8453504.0,AG,Algeria
Africa,Algeria,Wine,Exports,2002.0,1000 hl,40.0,1056688.0,AG,Algeria
Africa,Algeria,Wine,Imports,2002.0,1000 hl,61.0,1611449.0,AG,Algeria
Africa,Algeria,Wine,Production,2002.0,1000 hl,700.0,18492040.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2003.0,1000 hl,220.0,5811784.0,AG,Algeria
Africa,Algeria,Wine,Exports,2003.0,1000 hl,70.0,1849204.0,AG,Algeria
Africa,Algeria,Wine,Imports,2003.0,1000 hl,79.0,2086959.0,AG,Algeria
Africa,Algeria,Wine,Production,2003.0,1000 hl,820.0,21662104.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2004.0,1000 hl,350.0,9246020.0,AG,Algeria
Africa,Algeria,Wine,Exports,2004.0,1000 hl,70.0,1849204.0,AG,Algeria
Africa,Algeria,Wine,Imports,2004.0,1000 hl,0.0,0.0,AG,Algeria
Africa,Algeria,Wine,Production,2004.0,1000 hl,850.0,22454620.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2005.0,1000 hl,350.0,9246020.0,AG,Algeria
Africa,Algeria,Wine,Exports,2005.0,1000 hl,50.0,1320860.0,AG,Algeria
Africa,Algeria,Wine,Imports,2005.0,1000 hl,3.0,79252.0,AG,Algeria
Africa,Algeria,Wine,Production,2005.0,1000 hl,900.0,23775480.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2006.0,1000 hl,350.0,9246020.0,AG,Algeria
Africa,Algeria,Wine,Exports,2006.0,1000 hl,20.0,528344.0,AG,Algeria
Africa,Algeria,Wine,Imports,2006.0,1000 hl,9.0,237755.0,AG,Algeria
Africa,Algeria,Wine,Production,2006.0,1000 hl,1050.0,27738060.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2007.0,1000 hl,304.0,8030829.0,AG,Algeria
Africa,Algeria,Wine,Exports,2007.0,1000 hl,24.0,634013.0,AG,Algeria
Africa,Algeria,Wine,Imports,2007.0,1000 hl,7.0,184920.0,AG,Algeria
Africa,Algeria,Wine,Production,2007.0,1000 hl,520.0,13736944.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2008.0,1000 hl,312.0,8242166.0,AG,Algeria
Africa,Algeria,Wine,Exports,2008.0,1000 hl,17.0,449092.0,AG,Algeria
Africa,Algeria,Wine,Imports,2008.0,1000 hl,29.0,766099.0,AG,Algeria
Africa,Algeria,Wine,Production,2008.0,1000 hl,500.0,13208600.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2009.0,1000 hl,406.0,10725383.0,AG,Algeria
Africa,Algeria,Wine,Exports,2009.0,1000 hl,7.0,184920.0,AG,Algeria
Africa,Algeria,Wine,Imports,2009.0,1000 hl,25.0,660430.0,AG,Algeria
Africa,Algeria,Wine,Production,2009.0,1000 hl,588.0,15533314.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2010.0,1000 hl,280.0,7396816.0,AG,Algeria
Africa,Algeria,Wine,Exports,2010.0,1000 hl,12.0,317006.0,AG,Algeria
Africa,Algeria,Wine,Imports,2010.0,1000 hl,17.0,449092.0,AG,Algeria
Africa,Algeria,Wine,Production,2010.0,1000 hl,475.0,12548170.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2011.0,1000 hl,288.0,7608154.0,AG,Algeria
Africa,Algeria,Wine,Exports,2011.0,1000 hl,8.0,211338.0,AG,Algeria
Africa,Algeria,Wine,Imports,2011.0,1000 hl,24.0,634013.0,AG,Algeria
Africa,Algeria,Wine,Production,2011.0,1000 hl,480.0,12680256.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2012.0,1000 hl,311.0,8215749.0,AG,Algeria
Africa,Algeria,Wine,Exports,2012.0,1000 hl,4.0,105669.0,AG,Algeria
Africa,Algeria,Wine,Imports,2012.0,1000 hl,38.0,1003854.0,AG,Algeria
Africa,Algeria,Wine,Production,2012.0,1000 hl,492.0,12997262.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2013.0,1000 hl,338.0,8929014.0,AG,Algeria
Africa,Algeria,Wine,Exports,2013.0,1000 hl,2.0,52834.0,AG,Algeria
Africa,Algeria,Wine,Imports,2013.0,1000 hl,56.0,1479363.0,AG,Algeria
Africa,Algeria,Wine,Production,2013.0,1000 hl,498.0,13155766.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2014.0,1000 hl,372.0,9827198.0,AG,Algeria
Africa,Algeria,Wine,Exports,2014.0,1000 hl,3.0,79252.0,AG,Algeria
Africa,Algeria,Wine,Imports,2014.0,1000 hl,75.0,1981290.0,AG,Algeria
Africa,Algeria,Wine,Production,2014.0,1000 hl,126.0,3328567.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2015.0,1000 hl,189.0,4992851.0,AG,Algeria
Africa,Algeria,Wine,Exports,2015.0,1000 hl,2.0,52834.0,AG,Algeria
Africa,Algeria,Wine,Imports,2015.0,1000 hl,85.0,2245462.0,AG,Algeria
Africa,Algeria,Wine,Production,2015.0,1000 hl,96.0,2536051.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2016.0,1000 hl,178.0,4702262.0,AG,Algeria
Africa,Algeria,Wine,Exports,2016.0,1000 hl,2.0,52834.0,AG,Algeria
Africa,Algeria,Wine,Imports,2016.0,1000 hl,113.0,2985144.0,AG,Algeria
Africa,Algeria,Wine,Production,2016.0,1000 hl,66.0,1743535.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2017.0,1000 hl,245.0,6472214.0,AG,Algeria
Africa,Algeria,Wine,Exports,2017.0,1000 hl,3.0,79252.0,AG,Algeria
Africa,Algeria,Wine,Imports,2017.0,1000 hl,90.0,2377548.0,AG,Algeria
Africa,Algeria,Wine,Production,2017.0,1000 hl,227.0,5996704.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2018.0,1000 hl,300.0,7925160.0,AG,Algeria
Africa,Algeria,Wine,Exports,2018.0,1000 hl,2.0,52834.0,AG,Algeria
Africa,Algeria,Wine,Imports,2018.0,1000 hl,94.0,2483217.0,AG,Algeria
Africa,Algeria,Wine,Production,2018.0,1000 hl,193.0,5098520.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2019.0,1000 hl,268.0,7079810.0,AG,Algeria
Africa,Algeria,Wine,Exports,2019.0,1000 hl,1.0,26417.0,AG,Algeria
Africa,Algeria,Wine,Imports,2019.0,1000 hl,58.0,1532198.0,AG,Algeria
Africa,Algeria,Wine,Production,2019.0,1000 hl,193.0,5098520.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2020.0,1000 hl,263.0,6947724.0,AG,Algeria
Africa,Algeria,Wine,Exports,2020.0,1000 hl,1.0,26417.0,AG,Algeria
Africa,Algeria,Wine,Imports,2020.0,1000 hl,85.0,2245462.0,AG,Algeria
Africa,Algeria,Wine,Production,2020.0,1000 hl,193.0,5098520.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2021.0,1000 hl,289.0,7634571.0,AG,Algeria
Africa,Algeria,Wine,Exports,2021.0,1000 hl,1.0,26417.0,AG,Algeria
Africa,Algeria,Wine,Imports,2021.0,1000 hl,109.0,2879475.0,AG,Algeria
Africa,Algeria,Wine,Production,2021.0,1000 hl,193.0,5098520.0,AG,Algeria
Africa,Algeria,Wine,Consumption,2022.0,1000 hl,289.0,7634571.0,AG,Algeria
Africa,Algeria,Wine,Exports,2022.0,1000 hl,1.0,26417.0,AG,Algeria
Africa,Algeria,Wine,Imports,2022.0,1000 hl,87.0,2298296.0,AG,Algeria
Africa,Algeria,Wine,Production,2022.0,1000 hl,193.0,5098520.0,AG,Algeria
Asia,Azerbaijan,Wine,Consumption,1995.0,1000 hl,24.0,634013.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,1995.0,1000 hl,257.0,6789220.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,1995.0,1000 hl,9.0,237755.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,1995.0,1000 hl,71.0,1875621.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,1996.0,1000 hl,20.0,528344.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,1996.0,1000 hl,152.0,4015414.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,1996.0,1000 hl,2.0,52834.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,1996.0,1000 hl,29.0,766099.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,1997.0,1000 hl,15.0,396258.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,1997.0,1000 hl,388.0,10249874.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,1997.0,1000 hl,5.0,132086.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,1997.0,1000 hl,347.0,9166768.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,1998.0,1000 hl,12.0,317006.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,1998.0,1000 hl,130.0,3434236.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,1998.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,1998.0,1000 hl,147.0,3883328.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,1999.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,1999.0,1000 hl,36.0,951019.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,1999.0,1000 hl,0.0,0.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,1999.0,1000 hl,47.0,1241608.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2000.0,1000 hl,26.0,686847.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2000.0,1000 hl,21.0,554761.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2000.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2000.0,1000 hl,77.0,2034124.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2001.0,1000 hl,22.0,581178.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2001.0,1000 hl,14.0,369841.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2001.0,1000 hl,0.0,0.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2001.0,1000 hl,76.0,2007707.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2002.0,1000 hl,41.0,1083105.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2002.0,1000 hl,2.0,52834.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2002.0,1000 hl,0.0,0.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2002.0,1000 hl,57.0,1505780.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2003.0,1000 hl,15.0,396258.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2003.0,1000 hl,5.0,132086.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2003.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2003.0,1000 hl,38.0,1003854.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2004.0,1000 hl,12.0,317006.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2004.0,1000 hl,5.0,132086.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2004.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2004.0,1000 hl,31.0,818933.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2005.0,1000 hl,20.0,528344.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2005.0,1000 hl,5.0,132086.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2005.0,1000 hl,2.0,52834.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2005.0,1000 hl,44.0,1162357.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2006.0,1000 hl,38.0,1003854.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2006.0,1000 hl,16.0,422675.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2006.0,1000 hl,2.0,52834.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2006.0,1000 hl,52.0,1373694.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2007.0,1000 hl,52.0,1373694.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2007.0,1000 hl,17.0,449092.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2007.0,1000 hl,6.0,158503.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2007.0,1000 hl,64.0,1690701.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2008.0,1000 hl,68.0,1796370.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2008.0,1000 hl,18.0,475510.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2008.0,1000 hl,3.0,79252.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2008.0,1000 hl,82.0,2166210.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2009.0,1000 hl,56.0,1479363.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2009.0,1000 hl,14.0,369841.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2009.0,1000 hl,2.0,52834.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2009.0,1000 hl,72.0,1902038.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2010.0,1000 hl,80.0,2113376.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2010.0,1000 hl,19.0,501927.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2010.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2010.0,1000 hl,117.0,3090812.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2011.0,1000 hl,72.0,1902038.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2011.0,1000 hl,34.0,898185.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2011.0,1000 hl,3.0,79252.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2011.0,1000 hl,76.0,2007707.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2012.0,1000 hl,57.0,1505780.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2012.0,1000 hl,39.0,1030271.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2012.0,1000 hl,3.0,79252.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2012.0,1000 hl,106.0,2800223.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2013.0,1000 hl,59.0,1558615.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2013.0,1000 hl,38.0,1003854.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2013.0,1000 hl,3.0,79252.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2013.0,1000 hl,84.0,2219045.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2014.0,1000 hl,58.0,1532198.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2014.0,1000 hl,35.0,924602.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2014.0,1000 hl,2.0,52834.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2014.0,1000 hl,100.0,2641720.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2015.0,1000 hl,85.0,2245462.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2015.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2015.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2015.0,1000 hl,104.0,2747389.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2016.0,1000 hl,106.0,2800223.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2016.0,1000 hl,1.0,26417.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2016.0,1000 hl,4.0,105669.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2016.0,1000 hl,105.0,2773806.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2017.0,1000 hl,95.0,2509634.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2017.0,1000 hl,37.0,977436.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2017.0,1000 hl,7.0,184920.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2017.0,1000 hl,113.0,2985144.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2018.0,1000 hl,89.0,2351131.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2018.0,1000 hl,66.0,1743535.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2018.0,1000 hl,3.0,79252.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2018.0,1000 hl,157.0,4147500.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2019.0,1000 hl,68.0,1796370.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2019.0,1000 hl,53.0,1400112.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2019.0,1000 hl,4.0,105669.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2019.0,1000 hl,88.0,2324714.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2020.0,1000 hl,55.0,1452946.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2020.0,1000 hl,23.0,607596.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2020.0,1000 hl,4.0,105669.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2020.0,1000 hl,90.0,2377548.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2021.0,1000 hl,90.0,2377548.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2021.0,1000 hl,26.0,686847.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2021.0,1000 hl,5.0,132086.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2021.0,1000 hl,101.0,2668137.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Consumption,2022.0,1000 hl,43.0,1135940.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Exports,2022.0,1000 hl,30.0,792516.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Imports,2022.0,1000 hl,5.0,132086.0,AJ,Azerbaijan
Asia,Azerbaijan,Wine,Production,2022.0,1000 hl,117.0,3090812.0,AJ,Azerbaijan
Europe,Albania,Wine,Consumption,1995.0,1000 hl,186.0,4913599.0,AL,Albania
Europe,Albania,Wine,Exports,1995.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,1995.0,1000 hl,17.0,449092.0,AL,Albania
Europe,Albania,Wine,Production,1995.0,1000 hl,169.0,4464507.0,AL,Albania
Europe,Albania,Wine,Consumption,1996.0,1000 hl,310.0,8189332.0,AL,Albania
Europe,Albania,Wine,Exports,1996.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,1996.0,1000 hl,17.0,449092.0,AL,Albania
Europe,Albania,Wine,Production,1996.0,1000 hl,293.0,7740240.0,AL,Albania
Europe,Albania,Wine,Consumption,1997.0,1000 hl,170.0,4490924.0,AL,Albania
Europe,Albania,Wine,Exports,1997.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,1997.0,1000 hl,2.0,52834.0,AL,Albania
Europe,Albania,Wine,Production,1997.0,1000 hl,168.0,4438090.0,AL,Albania
Europe,Albania,Wine,Consumption,1998.0,1000 hl,107.0,2826640.0,AL,Albania
Europe,Albania,Wine,Exports,1998.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,1998.0,1000 hl,2.0,52834.0,AL,Albania
Europe,Albania,Wine,Production,1998.0,1000 hl,105.0,2773806.0,AL,Albania
Europe,Albania,Wine,Consumption,1999.0,1000 hl,131.0,3460653.0,AL,Albania
Europe,Albania,Wine,Exports,1999.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,1999.0,1000 hl,4.0,105669.0,AL,Albania
Europe,Albania,Wine,Production,1999.0,1000 hl,127.0,3354984.0,AL,Albania
Europe,Albania,Wine,Consumption,2000.0,1000 hl,77.0,2034124.0,AL,Albania
Europe,Albania,Wine,Exports,2000.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,2000.0,1000 hl,3.0,79252.0,AL,Albania
Europe,Albania,Wine,Production,2000.0,1000 hl,74.0,1954873.0,AL,Albania
Europe,Albania,Wine,Consumption,2001.0,1000 hl,147.0,3883328.0,AL,Albania
Europe,Albania,Wine,Exports,2001.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,2001.0,1000 hl,4.0,105669.0,AL,Albania
Europe,Albania,Wine,Production,2001.0,1000 hl,142.0,3751242.0,AL,Albania
Europe,Albania,Wine,Consumption,2002.0,1000 hl,73.0,1928456.0,AL,Albania
Europe,Albania,Wine,Exports,2002.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,2002.0,1000 hl,7.0,184920.0,AL,Albania
Europe,Albania,Wine,Production,2002.0,1000 hl,66.0,1743535.0,AL,Albania
Europe,Albania,Wine,Consumption,2003.0,1000 hl,107.0,2826640.0,AL,Albania
Europe,Albania,Wine,Exports,2003.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,2003.0,1000 hl,15.0,396258.0,AL,Albania
Europe,Albania,Wine,Production,2003.0,1000 hl,92.0,2430382.0,AL,Albania
Europe,Albania,Wine,Consumption,2004.0,1000 hl,152.0,4015414.0,AL,Albania
Europe,Albania,Wine,Exports,2004.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,2004.0,1000 hl,12.0,317006.0,AL,Albania
Europe,Albania,Wine,Production,2004.0,1000 hl,140.0,3698408.0,AL,Albania
Europe,Albania,Wine,Consumption,2005.0,1000 hl,192.0,5072102.0,AL,Albania
Europe,Albania,Wine,Exports,2005.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,2005.0,1000 hl,20.0,528344.0,AL,Albania
Europe,Albania,Wine,Production,2005.0,1000 hl,171.0,4517341.0,AL,Albania
Europe,Albania,Wine,Consumption,2006.0,1000 hl,189.0,4992851.0,AL,Albania
Europe,Albania,Wine,Exports,2006.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,2006.0,1000 hl,19.0,501927.0,AL,Albania
Europe,Albania,Wine,Production,2006.0,1000 hl,170.0,4490924.0,AL,Albania
Europe,Albania,Wine,Consumption,2007.0,1000 hl,201.0,5309857.0,AL,Albania
Europe,Albania,Wine,Exports,2007.0,1000 hl,0.0,0.0,AL,Albania
Europe,Albania,Wine,Imports,2007.0,1000 hl,23.0,607596.0,AL,Albania
